empl_id,start_date,rank,sl,day
34454,2017-05-30 00:00:00,nan,LM: Logistics,"2,384.0,9,96.0,2,576.0,2,480.0,9,48.0,2,480.0,9,48.0,2,528.0,2,432.0,9,48.0,2,432.0,9,96.0,2,576.0,2,528.0,2,384.0,9,48.0,2,486.0,9,42.0,2,432.0,9,96.0,2,480.0,2,528.0,2,528.0,2,528.0,9,48.0,2,420.0,9,108.0,2,480.0,2,432.0,9,48.0,2,576.0,2,528.0,2,438.0,9,138.0,2,414.0,9,66.0,2,288.0,9,192.0,2,455.40000000000003,9,72.60000000000001,16,576.0,16,528.0,15,528.0,15,480.0,15,528.0,15,528.0,15,576.0,15,480.0,15,48.0,"
34455,2017-05-30 00:00:00,4,MA: Mgmt Advisory Svcs,"0,432.8834355828221,9,47.11656441717791,0,576.0,0,528.0,0,411.0,9,117.0,0,528.0,0,381.0,9,99.0,0,465.35593220338984,9,62.64406779661017,0,576.0,0,528.0,0,387.4064516129032,9,44.593548387096774,0,504.7912087912088,9,23.20879120879121,0,528.0,0,480.0,0,528.0,0,528.0,0,459.0,9,117.0,0,528.0,0,480.0,0,312.0,9,168.0,0,537.0,9,39.0,0,528.0,0,576.0,0,434.2857142857143,9,45.71428571428571,0,480.0,0,477.0,9,51.0,0,553.8461538461538,9,22.153846153846153,0,471.0,9,57.0,0,474.0,9,54.0,0,480.0,0,297.0,9,231.0,0,482.0869565217391,9,45.91304347826087,0,526.5,9,49.5,0,480.0,16,48.0,"
34456,2017-05-30 00:00:00,4,DS: Digital Services,"7,432.0,9,48.0,7,576.0,7,510.0,9,18.0,7,462.0,9,66.0,7,528.0,7,324.0,9,156.0,7,382.5,9,145.5,7,547.5,9,28.5,7,528.0,7,384.8191126279864,9,47.18088737201365,7,516.1348314606741,9,5.932584269662922,13,5.932584269662922,7,465.70786516853934,9,56.359550561797754,13,5.932584269662922,7,429.0,9,51.0,7,528.0,7,528.0,7,530.0349127182045,9,45.96508728179551,7,528.0,7,391.5,9,88.5,7,433.4545454545455,9,46.54545454545455,7,576.0,7,514.5,9,13.5,7,534.0,9,42.0,7,402.0,9,78.0,7,480.0,7,438.0,9,90.0,7,456.0,9,120.0,7,397.5,9,130.5,7,393.0,9,135.0,7,243.0,9,237.0,7,399.0,9,129.0,7,355.7052631578947,9,172.29473684210527,7,418.90909090909093,9,157.09090909090907,7,451.08433734939763,9,28.91566265060241,16,48.0,"
34457,2017-06-05 00:00:00,nan,MA: Mgmt Advisory Svcs,"4,480.0,4,576.0,4,528.0,4,528.0,4,528.0,4,480.0,4,528.0,4,576.0,4,528.0,4,432.0,4,528.0,4,485.1891891891892,9,42.810810810810814,16,480.0,4,528.0,4,528.0,4,576.0,4,528.0,16,480.0,16,480.0,16,576.0,15,528.0,15,576.0,15,480.0,15,480.0,15,528.0,15,576.0,15,528.0,15,528.0,15,480.0,15,528.0,15,528.0,15,576.0,15,480.0,15,48.0,"
34458,2017-06-12 00:00:00,nan,SL: Legacy,"9,66.0,11,414.0,9,60.0,11,516.0,9,48.0,11,480.0,9,168.0,11,360.0,9,76.5,11,451.5,9,63.0,11,417.0,9,105.60000000000001,11,422.40000000000003,15,576.0,15,528.0,15,432.0,15,528.0,15,528.0,15,480.0,15,528.0,15,528.0,15,576.0,15,528.0,15,480.0,15,480.0,15,576.0,15,528.0,15,576.0,15,480.0,15,480.0,15,528.0,15,576.0,15,528.0,15,528.0,15,480.0,15,528.0,15,528.0,15,576.0,15,480.0,15,48.0,"
34459,2017-06-12 00:00:00,3,LM: Logistics,"4,63.47107438016529,9,253.88429752066116,13,162.64462809917353,4,287.420523138833,9,157.61770623742456,13,130.96177062374244,4,51.62666666666667,9,361.38666666666666,13,114.98666666666666,4,154.6875,9,208.3125,13,165.0,1,20.729792147806005,4,430.4480369515012,9,43.89838337182448,13,32.92378752886836,4,85.58139534883722,9,212.09302325581396,13,182.32558139534885,4,214.65420560747663,9,219.58878504672896,13,93.75700934579439,1,114.39252336448598,4,224.74766355140187,5,5.383177570093458,9,174.95327102803736,13,56.523364485981304,1,110.96535796766744,4,114.62355658198614,9,234.12471131639725,13,68.2863741339492,1,2.4971098265895955,4,294.65895953757223,9,67.42196531791907,13,67.42196531791907,1,9.345132743362832,4,81.30265486725665,9,238.3008849557522,13,199.05132743362833,1,71.95911413969336,4,6.296422487223169,9,238.36456558773426,13,211.37989778534921,1,181.6774193548387,9,170.3225806451613,13,128.0,1,77.1764705882353,9,257.88235294117646,13,192.94117647058823,1,120.62068965517243,5,18.20689655172414,9,278.7931034482759,13,110.37931034482757,1,6.843564356435643,5,106.07524752475247,9,325.069306930693,13,138.01188118811882,5,357.1352785145889,9,135.85145888594164,13,35.0132625994695,1,92.5,5,227.5,9,80.0,13,80.0,1,84.36363636363636,4,2.909090909090909,5,136.72727272727272,9,241.45454545454547,13,14.545454545454547,0,45.67400881057269,1,2.537444933920705,4,40.59911894273128,5,187.77092511013214,9,210.6079295154185,13,88.81057268722468,0,290.40000000000003,4,8.8,5,205.33333333333334,9,11.733333333333334,13,11.733333333333334,0,237.0,4,6.0,5,237.0,9,96.0,0,222.0,5,210.0,9,48.0,0,312.0,5,168.0,0,354.93333333333334,4,8.8,5,76.26666666666667,9,88.0,0,291.0,4,18.0,5,231.0,9,36.0,0,241.29032258064515,5,184.51612903225808,9,73.80645161290322,13,28.387096774193548,0,219.0,5,237.0,9,72.0,0,195.0,5,171.0,9,114.0,0,143.73333333333332,5,170.13333333333335,9,202.4,13,11.733333333333334,0,219.0,4,24.0,5,222.0,9,63.0,0,108.0,4,9.0,5,405.0,9,54.0,0,48.60759493670886,4,6.075949367088607,5,413.16455696202536,9,12.151898734177214,16,48.0,"
34463,2017-06-12 00:00:00,nan,LM: Logistics,"16,480.0,16,576.0,16,528.0,16,528.0,16,528.0,16,480.0,16,528.0,16,576.0,16,528.0,16,432.0,1,352.0,9,176.0,1,528.0,1,480.0,16,528.0,16,528.0,16,576.0,16,528.0,16,480.0,16,480.0,16,576.0,16,528.0,16,576.0,16,480.0,15,480.0,15,528.0,15,576.0,15,528.0,15,528.0,15,480.0,15,528.0,15,528.0,15,576.0,15,480.0,15,48.0,"
34464,2017-06-12 00:00:00,2,LM: Logistics,"2,480.0,2,576.0,2,528.0,2,528.0,2,475.2,9,52.800000000000004,2,432.0,9,48.0,2,432.0,9,96.0,2,576.0,2,528.0,2,336.0,9,96.0,2,528.0,2,528.0,2,468.0,9,12.0,2,528.0,2,528.0,2,468.0,9,108.0,2,480.0,9,48.0,2,480.0,2,432.0,9,48.0,2,576.0,2,528.0,2,576.0,2,432.0,9,48.0,2,480.0,2,480.0,9,48.0,2,573.0,9,3.0,2,480.0,9,48.0,2,456.0,9,72.0,2,421.4634146341463,9,46.829268292682926,13,11.707317073170731,2,480.0,9,48.0,2,462.7415730337079,9,59.32584269662921,13,5.932584269662922,2,480.0,9,96.0,2,480.0,16,48.0,"
34467,2018-01-08 00:00:00,nan,MA: Mgmt Advisory Svcs,"14,480.0,14,576.0,14,528.0,14,528.0,14,528.0,14,480.0,7,280.5,9,247.5,7,576.0,7,528.0,7,384.0,9,48.0,7,516.1348314606741,9,5.932584269662922,13,5.932584269662922,7,475.7802197802198,9,34.81318681318682,13,17.40659340659341,7,424.72727272727275,9,40.72727272727273,13,14.545454545454547,7,429.0,9,99.0,7,528.0,16,576.0,16,528.0,16,480.0,16,480.0,16,576.0,15,528.0,15,576.0,15,480.0,15,480.0,15,528.0,15,576.0,15,528.0,15,528.0,15,480.0,15,528.0,15,528.0,15,576.0,15,480.0,15,48.0,"
34469,2017-06-12 00:00:00,nan,LM: Logistics,"16,480.0,1,299.52,9,138.24,13,138.24,1,468.38709677419354,9,29.806451612903224,13,29.806451612903224,1,528.0,1,506.3013698630137,9,21.6986301369863,1,463.30434782608694,9,16.695652173913043,1,528.0,1,561.4177215189874,9,14.582278481012658,1,528.0,1,432.0,1,528.0,1,528.0,1,480.0,1,528.0,1,528.0,1,576.0,1,528.0,1,480.0,1,480.0,1,576.0,1,528.0,1,576.0,1,480.0,1,480.0,15,480.0,15,528.0,15,576.0,15,528.0,15,528.0,15,480.0,15,528.0,15,528.0,15,576.0,15,480.0,15,48.0,"
34470,2017-06-19 00:00:00,4,AA: Advanced Analytics,"5,384.0,9,96.0,5,576.0,5,480.0,9,48.0,5,402.0,9,126.0,5,528.0,5,288.0,9,192.0,5,432.0,9,96.0,5,576.0,5,528.0,5,384.0,9,48.0,5,528.0,5,528.0,5,480.0,5,483.0,9,45.0,5,528.0,5,432.0,9,144.0,5,528.0,5,432.0,9,48.0,5,432.0,9,48.0,5,576.0,4,504.0,9,24.0,4,420.0,9,156.0,4,373.3333333333333,9,106.66666666666666,9,480.0,5,348.0,9,180.0,5,420.0,9,156.0,5,384.0,9,144.0,5,422.40000000000003,9,105.60000000000001,5,432.0,9,48.0,5,480.0,9,48.0,5,384.0,9,144.0,5,529.9200000000001,9,46.08,5,480.0,16,48.0,"
34471,2017-06-26 00:00:00,3,MA: Mgmt Advisory Svcs,"7,420.0,9,60.0,7,573.0909090909091,9,2.909090909090909,7,460.1564245810056,9,61.944134078212294,13,5.899441340782123,7,477.0,9,51.0,7,528.0,7,415.2147239263804,9,55.95092024539877,13,8.83435582822086,7,396.0,9,132.0,7,537.0,9,39.0,7,528.0,7,378.0,9,54.0,7,516.7659574468084,9,5.617021276595745,13,5.617021276595745,7,444.0,9,84.0,7,480.0,7,528.0,7,481.06666666666666,9,46.93333333333334,7,576.0,7,288.0,9,240.0,7,480.0,7,480.0,7,444.0,9,132.0,7,480.0,9,48.0,7,516.0,9,60.0,7,390.0,9,90.0,7,480.0,7,501.0,9,27.0,7,576.0,7,486.0,9,42.0,7,391.55056179775283,9,136.4494382022472,7,477.037037037037,9,2.962962962962963,7,405.0,9,123.0,7,481.5824175824176,9,46.41758241758242,7,528.4948453608247,9,47.50515463917526,7,43.63636363636364,9,436.3636363636364,16,48.0,"
34473,2017-06-26 00:00:00,4,LM: Logistics,"3,414.0,9,66.0,3,536.4274809160305,9,30.77862595419847,13,8.793893129770993,3,480.93593314763234,9,47.06406685236769,3,449.61344537815125,9,70.99159663865547,13,7.394957983193278,3,522.1333333333333,9,2.9333333333333336,13,2.9333333333333336,3,381.0,9,99.0,3,385.6179775280899,9,142.38202247191012,3,576.0,3,528.0,3,385.2972972972973,9,46.70270270270271,3,520.5,9,7.5,3,440.0,9,76.26666666666667,13,11.733333333333334,3,480.0,3,528.0,3,462.0,9,66.0,3,510.680412371134,9,65.31958762886597,3,526.5,9,1.5,3,384.0,9,96.0,3,421.5,9,58.5,3,558.0,9,18.0,3,528.0,3,444.0,9,132.0,3,355.5,9,124.50000000000001,3,480.0,3,444.0,9,84.0,3,517.5,9,58.5,3,480.0,9,48.0,3,288.0,9,240.0,3,411.0,9,69.0,3,249.0,9,279.0,3,351.0,9,177.0,3,498.0,9,78.0,3,462.111801242236,9,17.888198757763977,16,48.0,"
34474,2017-06-26 00:00:00,nan,MA: Mgmt Advisory Svcs,"9,64.5,11,415.5,9,35.1219512195122,11,515.590243902439,13,25.287804878048778,9,47.46067415730337,11,480.53932584269666,9,110.68555240793202,11,417.31444759206795,9,249.0,11,279.0,9,201.0,11,279.0,9,95.45762711864407,11,432.54237288135596,9,11.876288659793815,11,564.1237113402061,9,70.68852459016394,11,457.311475409836,9,282.0,11,150.0,11,528.0,9,47.628865979381445,11,432.7422680412371,13,47.628865979381445,9,46.5,11,433.5,11,528.0,9,84.0,11,444.0,9,213.0,11,363.0,11,528.0,9,66.0,11,414.0,9,121.5,11,358.5,11,576.0,11,528.0,11,576.0,9,47.11656441717791,11,432.8834355828221,9,78.0,11,402.0,9,58.504155124653735,11,469.4958448753462,9,31.5,11,544.5,9,47.5943661971831,11,480.4056338028169,9,140.40997229916897,11,387.590027700831,9,127.5,11,352.5,9,345.0,11,183.0,9,96.0,11,432.0,9,47.261538461538464,11,528.7384615384615,9,49.230769230769226,11,430.7692307692308,16,48.0,"
34475,2017-06-26 00:00:00,2,DS: Digital Services,"7,432.0,9,48.0,7,573.0,9,3.0,7,480.0,9,48.0,7,456.0,9,72.0,7,516.0,9,12.0,7,432.0,9,48.0,7,336.0,9,192.0,7,537.0,9,39.0,7,486.0,9,42.0,7,384.0,9,48.0,7,528.0,7,510.0,9,18.0,7,432.0,10,48.0,7,528.0,7,528.0,7,486.0,9,90.0,7,360.0,9,168.0,7,432.0,9,48.0,7,432.0,9,48.0,7,576.0,7,468.0,9,60.0,7,576.0,7,300.0,9,180.0,7,480.0,7,480.0,9,48.0,7,570.0,9,6.0,7,480.0,9,48.0,7,366.0,9,162.0,7,480.0,7,288.0,9,240.0,5,192.0,7,240.0,9,96.0,5,120.0,7,120.0,9,336.0,5,240.0,7,240.0,16,48.0,"
34476,2017-07-03 00:00:00,nan,MA: Mgmt Advisory Svcs,"9,48.0,11,432.0,11,576.0,9,288.0,11,240.0,9,48.0,11,480.0,11,528.0,9,48.0,11,432.0,9,96.0,11,432.0,11,576.0,11,528.0,9,48.0,11,384.0,11,528.0,11,528.0,9,12.0,11,468.0,9,210.0,11,318.0,9,278.6666666666667,11,249.33333333333331,16,576.0,16,528.0,16,480.0,16,480.0,16,576.0,16,528.0,16,576.0,15,480.0,15,480.0,15,528.0,15,576.0,15,528.0,15,528.0,15,480.0,15,528.0,15,528.0,15,576.0,15,480.0,15,48.0,"
34477,2017-07-03 00:00:00,4,LM: Logistics,"1,384.0,9,96.0,1,531.0,9,45.0,1,457.6,9,58.666666666666664,13,11.733333333333334,1,417.0,9,111.0,1,520.6462395543175,9,7.353760445682451,1,366.0,9,114.0,1,396.0,9,132.0,1,504.0,5,6.0,9,66.0,1,505.5,9,22.5,1,402.0,5,12.0,9,18.0,1,522.1005586592179,5,5.899441340782123,1,489.0,9,39.0,1,474.0372670807453,5,5.962732919254658,1,519.6190476190476,5,8.38095238095238,1,504.0,5,12.0,9,12.0,1,480.9896907216495,9,95.01030927835052,1,468.0,5,12.0,9,48.0,1,468.0,9,12.0,1,204.0,5,12.0,9,204.0,12,60.0,1,312.0,9,144.0,12,120.0,1,24.0,9,432.0,12,72.0,0,60.49315068493151,1,428.71232876712327,9,15.780821917808218,13,71.01369863013699,0,11.707317073170731,1,160.97560975609758,5,248.78048780487805,9,46.829268292682926,13,11.707317073170731,1,237.0731707317073,5,125.85365853658537,9,105.36585365853658,13,11.707317073170731,0,132.56170212765957,1,47.182978723404254,5,179.74468085106383,9,35.94893617021277,13,132.56170212765957,1,123.0,5,135.0,9,318.0,1,307.5,5,124.5,9,96.0,1,104.40677966101696,5,187.9322033898305,9,232.67796610169492,13,2.983050847457627,1,47.407407407407405,5,112.59259259259258,9,320.0,1,42.0,5,72.0,9,414.0,1,48.0,5,156.0,9,324.0,1,84.0,5,246.0,9,246.0,1,52.33644859813084,5,221.30841121495328,9,206.3551401869159,16,48.0,"
34478,2017-07-03 00:00:00,nan,MA: Mgmt Advisory Svcs,"4,100.26666666666668,9,241.06666666666666,13,138.66666666666666,2,36.0,4,267.0,8,57.0,9,216.0,4,266.8695652173913,8,157.82608695652175,9,86.08695652173913,13,17.217391304347824,2,17.89830508474576,4,86.50847457627118,8,170.03389830508473,9,250.5762711864407,13,2.983050847457627,2,29.333333333333332,4,275.73333333333335,7,140.8,8,17.6,9,52.800000000000004,13,11.733333333333334,7,11.707317073170731,9,175.60975609756096,12,280.9756097560975,13,11.707317073170731,7,93.86666666666667,9,93.86666666666667,12,340.2666666666667,7,233.90862944162436,12,342.0913705583756,7,168.1340782122905,12,359.86592178770945,7,60.0,9,141.0,12,231.0,7,61.51456310679612,12,466.4854368932039,7,330.91244239631334,9,55.963133640552996,12,92.46082949308756,13,48.663594470046085,7,228.8372093023256,9,117.20930232558139,12,133.95348837209303,7,374.2135922330097,9,76.89320388349515,12,5.126213592233009,13,71.76699029126213,7,56.470588235294116,9,440.47058823529414,13,31.058823529411764,9,420.5019011406844,13,155.49809885931558,9,496.94117647058823,13,31.058823529411764,9,244.5859872611465,13,235.4140127388535,16,480.0,16,576.0,16,528.0,16,576.0,16,480.0,16,480.0,16,528.0,16,576.0,16,528.0,16,528.0,16,480.0,16,528.0,16,528.0,16,576.0,16,480.0,16,48.0,"
34479,2017-07-03 00:00:00,nan,DS: Digital Services,"0,432.0,9,48.0,0,570.0,9,6.0,0,480.0,9,48.0,0,417.6271186440678,9,107.38983050847459,13,2.983050847457627,0,504.0,9,24.0,0,240.0,9,240.0,0,432.0,9,96.0,0,576.0,0,528.0,0,384.0,9,48.0,0,528.0,0,528.0,0,480.0,0,528.0,0,528.0,0,528.0,9,48.0,0,528.0,0,480.0,0,261.0,9,219.0,0,573.0,9,3.0,0,528.0,0,576.0,0,432.0,9,48.0,0,480.0,0,480.0,9,48.0,0,576.0,0,468.0851063829787,9,59.91489361702128,16,528.0,15,480.0,15,528.0,15,528.0,15,576.0,15,480.0,15,48.0,"
34480,2017-07-10 00:00:00,nan,MA: Mgmt Advisory Svcs,"7,289.4769230769231,9,183.13846153846154,13,7.384615384615385,7,299.4626865671642,8,25.791044776119403,9,224.955223880597,13,25.791044776119403,7,306.0,8,43.5,9,178.5,7,303.0,8,52.5,9,172.5,7,379.5,8,78.0,9,70.5,7,384.59627329192546,8,53.66459627329193,9,38.75776397515528,13,2.981366459627329,7,349.5,8,61.5,9,117.0,7,277.5,8,133.5,9,165.0,7,289.5,8,99.0,9,139.5,7,235.49999999999997,8,136.5,9,60.0,7,258.0674157303371,8,28.179775280898877,9,235.8202247191011,13,5.932584269662922,5,271.5,7,214.5,8,27.0,9,15.0,5,232.5,7,130.5,8,93.0,9,24.0,5,198.0,7,79.5,8,117.0,9,133.5,5,202.5,7,36.0,8,136.5,9,153.0,5,222.0,7,3.0,8,169.5,9,181.5,5,270.0,8,241.5,9,16.5,5,244.5,8,192.0,9,43.5,5,216.0,8,63.0,9,201.0,5,180.0,8,249.0,9,147.0,5,192.0,8,103.5,9,232.5,5,277.5,8,196.5,9,102.0,8,240.0,9,240.0,16,480.0,16,528.0,16,576.0,16,528.0,16,528.0,16,480.0,16,528.0,16,528.0,16,576.0,16,480.0,16,48.0,"
34481,2017-07-10 00:00:00,4,MA: Mgmt Advisory Svcs,"0,432.0,9,48.0,0,576.0,0,528.0,0,414.0,9,114.0,0,528.0,0,432.0,9,48.0,0,399.35025380710664,9,128.64974619289342,0,576.0,0,513.0,9,15.0,0,336.0,9,96.0,0,402.0,9,126.0,0,528.0,0,480.0,0,288.0,9,240.0,0,528.0,0,432.0,9,144.0,0,480.0,9,48.0,0,432.0,9,48.0,0,432.0,9,48.0,0,432.0,9,144.0,0,480.0,9,48.0,0,528.0,9,48.0,0,432.0,9,48.0,0,432.0,9,48.0,0,432.0,9,96.0,0,480.0,9,96.0,9,444.6315789473684,13,83.36842105263158,0,5.415384615384616,9,471.13846153846157,13,51.44615384615385,9,431.46067415730334,13,48.53932584269663,9,522.0674157303371,13,5.932584269662922,9,528.0,9,319.63005780346816,13,256.3699421965318,9,144.0,10,336.0,16,48.0,"
34482,2017-07-10 00:00:00,nan,MA: Mgmt Advisory Svcs,"8,375.9349593495935,9,94.95934959349593,13,9.105691056910569,8,555.3363228699552,9,20.663677130044842,8,460.3454038997215,9,67.65459610027855,8,427.291553133515,9,83.4441416893733,13,17.264305177111716,8,421.60201511335015,9,31.91939546599496,12,42.559193954659946,13,31.91939546599496,8,340.74074074074076,9,81.48148148148148,12,51.85185185185185,13,5.925925925925926,8,320.8283378746594,9,120.85013623978202,12,83.4441416893733,13,2.877384196185286,8,327.0,9,204.0,12,45.0,8,450.87640449438203,9,77.12359550561797,8,307.7260273972603,9,118.35616438356163,13,5.917808219178082,8,363.0,9,121.0,13,44.0,8,330.0,9,22.956521739130434,12,152.08695652173913,13,22.956521739130434,8,282.6993865030675,9,144.29447852760737,12,53.00613496932515,8,477.2307692307692,9,25.384615384615387,12,25.384615384615387,8,516.6451612903226,9,11.35483870967742,8,414.0,9,162.0,8,359.6521739130435,9,89.27536231884058,13,79.07246376811594,8,318.23204419889504,9,127.292817679558,13,34.47513812154696,8,344.47058823529414,9,135.52941176470588,8,382.0408163265306,9,182.20408163265307,13,11.755102040816325,8,487.60655737704917,9,20.19672131147541,13,20.19672131147541,8,491.2941176470588,9,50.82352941176471,13,33.88235294117647,8,432.0,9,48.0,8,388.57142857142856,9,68.57142857142857,13,22.857142857142854,8,496.94117647058823,9,31.058823529411764,8,510.7924528301887,9,32.60377358490566,13,32.60377358490566,8,298.2222222222222,9,144.22222222222223,13,85.55555555555556,8,385.8461538461538,9,91.38461538461539,13,50.769230769230774,8,295.0,9,105.0,13,80.0,8,387.5744680851064,9,106.72340425531914,13,33.702127659574465,8,230.15384615384616,9,203.0769230769231,13,94.76923076923077,16,576.0,16,480.0,16,48.0,"
34483,2017-07-10 00:00:00,2,AA: Advanced Analytics,"9,249.23076923076925,13,230.76923076923077,9,311.52676056338026,13,264.47323943661974,9,280.74924471299096,13,247.25075528700904,9,303.6862745098039,13,224.31372549019608,5,70.4,9,255.66315789473686,13,201.93684210526317,5,16.842105263157894,9,320.0,13,143.1578947368421,5,77.75342465753425,9,240.4931506849315,13,209.75342465753423,5,163.50967741935483,9,208.1032258064516,13,204.38709677419357,5,253.88936170212764,9,141.54893617021276,13,132.56170212765957,5,186.44210526315788,9,140.96842105263158,13,104.58947368421053,5,379.1489361702128,9,115.14893617021278,13,33.702127659574465,5,225.64102564102564,9,171.4871794871795,13,130.87179487179486,5,332.3076923076923,9,73.84615384615385,13,73.84615384615385,5,251.42857142857142,9,191.0857142857143,13,85.4857142857143,5,460.5957446808511,8,5.617021276595745,9,22.46808510638298,12,16.851063829787233,13,22.46808510638298,5,576.0,5,528.0,5,480.0,5,360.7453416149068,8,17.888198757763977,9,83.47826086956522,12,17.888198757763977,5,480.0,11,60.0,12,36.0,5,336.0,8,144.0,9,12.0,12,36.0,5,354.0,8,126.0,9,96.0,5,294.0,8,84.0,9,66.0,12,36.0,5,312.0,8,150.0,9,18.0,5,114.0,8,24.0,9,306.0,12,84.0,5,384.0,8,36.0,9,18.0,12,138.0,5,48.0,9,480.0,5,241.6271186440678,9,286.3728813559322,4,2.9447852760736195,5,418.159509202454,9,58.895705521472394,4,2.8085106382978724,5,381.95744680851067,9,143.23404255319147,4,6.0,5,360.0,9,162.0,5,486.0,9,90.0,4,3.333333333333333,5,473.33333333333337,9,3.333333333333333,16,48.0,"
34485,2017-07-17 00:00:00,nan,LM: Logistics,"9,48.0,10,432.0,10,576.0,9,48.0,10,480.0,9,48.0,10,480.0,9,42.0,10,486.0,9,96.0,10,384.0,9,96.0,10,432.0,9,48.0,10,528.0,10,528.0,9,48.0,10,384.0,9,48.0,10,480.0,9,96.0,10,432.0,10,480.0,9,48.0,10,480.0,9,188.57142857142858,10,339.42857142857144,16,576.0,16,528.0,16,480.0,16,480.0,16,576.0,15,528.0,15,576.0,15,480.0,15,480.0,15,528.0,15,576.0,15,528.0,15,528.0,15,480.0,15,528.0,15,528.0,15,576.0,15,480.0,15,48.0,"
34488,2017-07-24 00:00:00,nan,MA: Mgmt Advisory Svcs,"2,432.0,9,48.0,2,568.5,9,7.5,2,423.0,9,105.0,2,371.66480446927375,9,147.48603351955308,13,8.849162011173185,2,495.0,9,33.0,2,177.0,9,303.0,2,384.0,9,144.0,2,576.0,2,528.0,2,384.0,9,48.0,2,528.0,2,504.0,9,24.0,2,396.0,9,84.0,2,456.0,9,72.0,2,249.4945054945055,9,249.4945054945055,10,11.604395604395606,13,17.40659340659341,2,150.0,9,312.0,10,114.0,2,54.0,9,60.0,10,414.0,2,24.0,10,456.0,2,6.0,9,96.0,10,378.0,2,24.0,10,552.0,2,24.0,9,24.0,10,480.0,2,49.5,10,526.5,9,48.0,10,432.0,9,48.0,10,432.0,9,48.0,10,480.0,9,96.0,10,480.0,9,168.0,10,360.0,9,110.0,10,418.0,16,480.0,16,528.0,16,528.0,16,576.0,16,480.0,16,48.0,"
34490,2017-08-01 00:00:00,4,LM: Logistics,"9,48.0,10,432.0,10,576.0,9,48.0,10,480.0,9,48.0,10,480.0,10,528.0,9,240.0,10,240.0,9,288.0,10,240.0,10,576.0,10,528.0,9,48.0,10,384.0,10,528.0,10,528.0,10,480.0,10,528.0,10,528.0,9,48.0,10,528.0,10,528.0,10,480.0,9,48.0,10,432.0,10,576.0,10,528.0,10,576.0,9,48.0,10,432.0,10,480.0,9,48.0,10,480.0,10,576.0,9,61.25966850828729,10,466.7403314917127,9,192.0,10,336.0,9,96.0,10,384.0,9,288.0,10,240.0,9,192.0,10,336.0,9,48.0,10,528.0,10,480.0,16,48.0,"
34491,2017-07-31 00:00:00,5,AA: Advanced Analytics,"0,432.0,9,48.0,0,576.0,0,432.0,9,96.0,0,405.4806629834254,9,107.93370165745857,13,14.585635359116022,0,514.5,9,13.5,0,408.0,9,72.0,0,198.0,9,330.0,0,400.5,9,175.5,0,528.0,0,384.0,9,48.0,0,528.0,0,528.0,0,480.0,0,528.0,0,456.0,9,72.0,0,528.0,9,48.0,0,528.0,0,480.0,0,384.0,9,96.0,0,576.0,0,528.0,0,576.0,0,432.0,9,48.0,0,462.0,9,18.0,0,480.0,9,48.0,0,498.0,9,78.0,0,457.6,9,58.666666666666664,13,11.733333333333334,0,367.5,9,160.5,0,354.0,9,126.0,0,384.0,9,144.0,0,342.0,9,186.0,0,477.0,9,99.0,0,210.3370786516854,9,264.2696629213483,13,5.393258426966292,16,48.0,"
34492,2017-08-07 00:00:00,3,DS: Digital Services,"7,103.5,9,376.5,7,294.7324675324675,9,281.2675324675325,7,252.0,9,276.0,7,130.5,9,397.5,1,12.0,7,201.0,9,315.0,1,16.5,7,72.0,9,391.5,1,51.0,7,199.5,9,277.5,1,70.5,5,6.0,7,94.5,9,405.0,1,60.0,5,1.5,7,235.5,9,231.0,1,103.5,5,9.0,7,51.0,9,268.5,1,72.0,5,7.5,7,181.5,9,267.0,1,108.0,5,10.5,7,157.5,9,252.0,1,18.0,5,3.0,7,210.0,9,249.00000000000003,1,3.0,5,39.0,7,199.5,9,286.5,5,9.0,7,310.5,9,208.5,5,13.258312020460359,7,397.7493606138107,9,164.9923273657289,5,9.0,7,360.0,9,159.0,5,7.5,7,133.5,9,339.0,5,7.5,7,318.0,9,154.5,1,3.0,5,9.0,7,319.5,9,244.5,5,6.0,7,354.0,9,166.5,12,1.5,1,1.5,7,306.0,9,268.5,1,11.851851851851851,5,2.962962962962963,7,308.14814814814815,9,151.11111111111111,13,5.925925925925926,5,10.5,7,247.5,9,222.0,5,1.5,7,346.5,9,180.0,1,4.341708542713568,5,14.472361809045227,7,492.0603015075377,9,60.78391959798995,12,4.341708542713568,5,8.849162011173185,7,340.6927374301676,9,169.60893854748605,13,8.849162011173185,5,4.436974789915967,7,409.6806722689076,9,106.4873949579832,13,7.394957983193278,5,15.855855855855856,7,351.7117117117117,9,93.69369369369369,13,18.73873873873874,5,10.266666666666667,7,173.06666666666666,9,332.93333333333334,13,11.733333333333334,1,8.493297587131368,5,8.493297587131368,7,342.56300268096516,9,138.72386058981235,13,29.726541554959788,7,419.16831683168317,9,124.03960396039604,10,4.2772277227722775,13,28.514851485148515,5,3.9130434782608696,7,337.82608695652175,9,117.3913043478261,13,20.869565217391305,16,48.0,"
